person,text
holt,"I think a problem the police have had is our inability to admit our mistakes, so this campaign was, um...a mistake. You told me that, but I got defensive and didn't listen. I should have been open to criticism, as this department should be open to criticism. That's why I'm replacing these with...these. My email address is at the bottom, and I intend to respond to every message I receive. Before we put them up, I want to hear your thoughts."
Donald Trump,"Whether you like it or not, the Russians did a great job in hosting the Olympics! Remember when Obama went to Europe to get Olympics-fourth."
Donald Trump,"Action speaks louder than words but not nearly as often."" --Mark Twain"
Bob Ross,"Theyre just hiding right there in your pocket. So we call them pocket squirrels. Arent those cute little devils though. These are just babies, theyre just beginning to get fur from their baby fuzz"
Bob Ross,And lets go right up in here and put some highlights on this little tree. We dont want him left out. But just push upward. Think about where the limbs and branches would live. Just drop them in
Donald Trump,Congratulations to Billy Payne and on doing the right thing.
holt,Tell that to the Dutch Hookbill.
Bob Ross,"There. Let these colors just go right to each other. The transition between colors then will be very smooth, very gentle. They wont distract the eye"
Donald Trump,Will be doing Fox and Friends in two minutes!
Donald Trump,"While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers."
Donald Trump,"If the wind will not serve, take to the oars. -- Latin Proverb"
holt,Tell me about Peralta.
Bob Ross,"Once again, I dont want this to be a bright, bright tree. I want this to be quite dull"
Bob Ross,So I just beat it to knock out the excess paint. Im lazy and its easier than going through the whole blending procedure. Alright
Donald Trump,I believe we have passed that point. There are Homeless Veterans in USA & yet Illegal Aliens get Government Housing
holt,"Alpha Team, this is the Golden Sparrow. Rendezvous at Drop Zone Yankee."
Donald Trump,I couldn't agree more with about the NFL becoming the No Fun League. I'm glad someone finally came out and said it!
holt,I never agreed to that.
Donald Trump,"Do not go back into Iraq unless they agree, in a signed formal instrument, to give the U.S. 50% of their oil reserves.Make the deal dummies!"
holt,"Alright, let’s get this meeting started."
Donald Trump,"Many people will be surprised at what is about to be released concerning background. I, for one, won't be."
holt,"Yes, you already mentioned the yogurt."
Bob Ross,"Use what happens naturally, dont fight it"
Bob Ross,should have those all out and ready well mix up some green some brown and some blue oh its really dark so we are to put what a little bit of white with it thatll work maybe a little more green
holt,Turn over the files.
Bob Ross,green far far back here okay then well take our clean dry brush and once again I want to create that illusion of mist down here at the bottom so we tap very firm very firmly and youre using just the
Bob Ross,"But isnt that a sneaky little, nice way of making some very effective little stones out here in your water. Tell you what lets do. Lets take a pull the contact paper off. And see what we have"
holt,Excuse me.
holt,Take Santiago and knock on doors. See if the neighbors heard anything.
Bob Ross,And we can just take the knife and scrape in a few indications here and there. All kinds of little things
Donald Trump,Obama has not passed a single budget in 4 years. Democrats don’t even vote them in Congress. He has failed to lead!
Donald Trump,The NRA in Nashville today was amazing. Packed house and standing ovation for Trump. THANKS!
Bob Ross,"And lets go right up in here. Cause were getting away from the light source, I want it to get a little darker, a little more into the bluer cool tones"
Donald Trump,U trick Obama into appearing on by telling him Golf is involved so you can do Country a favor& FIRE HIM!
Donald Trump,". Katy, what the hell were you thinking when you married loser Russell Brand. There is a guy who has got nothing going, a waste!"
Donald Trump,The Great Rush Limbaugh will be on at 8:30 A.M. Enjoy!
Donald Trump,"you are the man, telling it how it is with no 2nd guessing. I respect you."" Thank you."
holt,Is that reason that they want to win the case?
Donald Trump,Doesn't surprise me from is a frequent guest on both entities no ethics + no morals = no ratings.
Donald Trump,I love Mon Mornings when T is on as the voice of reason to tell it like it is&dispel another wk of Obama Lies
Donald Trump,Sorry to hear of the passing of He was a talented actor and a wonderful fiance to my friend Will be missed.
Donald Trump,Kate Gosselin is low key good at these tasks # CelebApprentice
Donald Trump,Stand up and help us Trump!!! Please!!! Someone with some clout needs to do something to get the madman out of office!
Donald Trump,"can't wait love this show, helps me realize so many things!"
Bob Ross,There we go. And we might as well make some almighty mountains today too. What the heck
holt,"Hello, Peralta."
Bob Ross,"Allowed all that to dry, and then we covered the entire canvas with a very, very thin coat of liquid clear so the canvas is wet"
Donald Trump,"The leaders of virtually every country that I met at the G-20 congratulated me on our great economy. Many countries are having difficulties on that score. We have the best economy anywhere in the world, with GREAT & UNLIMITED potential looking into the future!"
Bob Ross,on the canvas here begin smoothing it all out the basic shapes will remain in here there didnt that super its very very pretty very soft very soft there but its a fantastic and easy way to make a
holt,"I'm worried.The CompStat numbers are due tomorrow at 9:00 A.M., but at this rate, we won't be finished until your daughters are grown and married."
Donald Trump,"The Mueller Report, which was written by 18 Angry Democrats who also happen to be Trump Haters (and Clinton Supporters), should have focused on the people who SPIED on my 2016 Campaign, and others who fabricated the whole Russia Hoax. That is, never forget, the crime....."
holt,You know why Boyle doesn't slump?
Donald Trump,Like Obama is incompetent!
holt,"Oh, no. Oh, goodness. I shouldn't have said that. I feel I may have made things worse."
Donald Trump,Great--I would rather it be here--by far.
Donald Trump,"American Cable Association has big problems with Comcast. They say that Comcast routinely violates Antitrust Laws. “These guys are acting much worse, and have much more potential for damage to consumers, than anything AT&T-Time Warner would do.” Charlie Gasparino"
Bob Ross,and stuff to live down in here now then without cleaning the brush Im just going to go into a little touch of white and phthalo blue now then go right back up here and very lightly decide where your
holt,"It's go time, Sergeant."
holt,"Apparently, our Detective squad has gotten drunk, compromised the crime scene, and an officer has gotten stuck in a trash chute. I need you to lead this squad, Terry. And I mean really lead it. I hope you take the shot."
Bob Ross,Weve created small mighty mountains in just a few minutes here. Mmmkay
Donald Trump,"if trump is not on that stage no one will watch"" So true!"
holt,"This is one of the NYPD's highest honors. Today is your day, Detective Boyle."
holt,"Would you like to sit down, Detective? You seem upset."
Bob Ross,"Very few people ever have the opportunity to know a little feller like him as well as I do. And hes very special to me, very, very special. Hes messy. Isnt that something"
Donald Trump,"Just saw photos of sign at night - looks really nice. Chronic complainers moan about everything --ignore them."" Thanks!"
holt,"Good work, Peralta."
Bob Ross,"See, and we can just put all these little snow covered highlights on these things. And if this works just right, these little bushes will look just like lace. Just like lace"
holt,"$160 in cash, one TV, one large painting of a naked lady on a lion,one set ofJoseph Gordon-Levittnesting dolls..."
holt,"Now say ""punk."
Bob Ross,"We take the corner of the brush, were just gonna work him back and forth and back and forth and let him just work his way right on down to about there. He needs a friend so we give him another one"
Donald Trump,"Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also, much easier & quicker to do. Our Farmers will do better, faster, and starving nations can now be helped. Waivers on some products will be granted, or go to new source!"
Bob Ross,"The other thing that I would recommend, if this is your first time doing mountains or youre just starting to paint with us, I would strongly suggest that you make your initial mountains with just a"
Donald Trump,“ “Success isn't permanent and failure isn't fatal.” – Mike Ditka”
Bob Ross,"Lets decide maybe this is water. Pull it down. This paint is still thin. Ive thinned it with a little bit of paint thinner. Just pull it straight down like that. Shoop, shoop, shoop"
Bob Ross,just drop it off this is just black with brown ah big one right there big old tree little more of the brown big old tree he comes right down like it see there look how easy they are to make and well
holt,Keep me updated.
Donald Trump,"Sadly, I’m probably helping lowly rated show—but charity will benefit by $5 million so it’s worth it."
Donald Trump,"New poll by ABC News/Washington Post TRUMP 32 CARSON 22 RUBIO 10 BUSH 7 Wow, how will the media put a negative spin on this one"
Bob Ross,And well do a little over in here
holt,I assume you have a plan to catch this gentleman.
Donald Trump,"The Greatest Presidential Harassment in history. After spending $40,000,000 over two dark years, with unlimited access, people, resources and cooperation, highly conflicted Robert Mueller would have brought charges, if he had ANYTHING, but there were no charges to bring!"
holt,"I don't want you out in the field again, Peralta. I'm pulling you from casework. You can digitize old files with Scully."
Donald Trump,Why does the failing write a false editorial about me and let dummy make the same mistake in the same edition of the paper
holt,"Peralta, where are we on the Adams Street burglary?"
Bob Ross,"And if I may, Im gonna lay the palette down, so I can use both hands, and well just work off the palette laying right here"
holt,Excellent job on the stakeout last night.I'm glad to see you two still work well togetherdespite that ridiculous bet.
Bob Ross,"VERY SMALL AMOUNT. GET A VERY, VERY SMALL AMOUNT OF PAINT ON THE KNIFE. NOW THEN, BARELY TOUCHING, NO PRESSURE, NO PRESSURE. AND I DONT WANT THIS TO BE VERY DISTINCT"
Donald Trump,We will stop heroin and other drugs from coming into New Hampshire from our open southern border. We will build a WALL and have security.
holt,How about this? If you tell me-
holt,"You know what, such fine police work, let's share it with the whole team. Santiago! Boyle! Diaz! Get in here! Bring everyone! And a camera!"
Donald Trump,"Doesn't have better things to do, Like investigating Ted Cruise?"" You can't even spell his name!"
holt,I could turn this department around if you'd let me. You're wasting my talents.
Bob Ross,"Its a beautiful blue though, lets take a little of that and right up in the corners, Im just gonna add a small amount of the Prussian blue, like that"
Donald Trump,"Politicians are all talk and no action"". ""Lets make America great again"". Mr. Trump, for the sake of America, please run"
Bob Ross,"Now we take a little bit of white, little Magic White with it, and were gonna push"
Donald Trump,"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably..."
Donald Trump,"Audience chanting ""RUN TRUMP RUN!"" during my my speech! They are going to be very happy..."
holt,"You're allergic to dogs, aren't you?"
Donald Trump,Just flew your helicopter from National to Doral best run operation period. You are the man Mr Trump!
holt,Updates on the case?
Donald Trump,"So hard to believe that Lindsey Graham would be against saving soldier lives & billions of $$$. Why are we fighting for our enemy, Syria, by staying & killing ISIS for them, Russia, Iran & other locals? Time to focus on our Country & bring our youth back home where they belong!"
Donald Trump,A big and beautiful day today!
holt,Is this about your toast? (Holds her age page toast)
Donald Trump,"We may be in the process of leaving Syria, but in no way have we Abandoned the Kurds, who are special people and wonderful fighters. Likewise our relationship with Turkey, a NATO and Trading partner, has been very good. Turkey already has a large Kurdish population and fully...."
holt,"Of course, it's the only one that measures mouth-feel."
Donald Trump,We need someone who would actually know how to run this country # Trump2016
Bob Ross,And a few little things down here
Donald Trump,True!
Donald Trump,"When our Country had no debt and built everything from Highways to the Military with CASH, we had a big system of Tariffs. Now we allow other countries to steal our wealth, treasure, and jobs - But no more! The USA is doing great, with unlimited upside into the future!"
Bob Ross,"Or dead tree in your painting, boy I messed that up. Sometimes your tongue gets over your eye teeth and you cant see what youre saying. There. Like so"
Bob Ross,easy that is you can do that there so all you have to do just drop it in pay attention to your angles though angles are very important when youre doing buildings okay a little snow on the other side
Donald Trump,To all struggling young entrepreneurs--stay positive in this tough climate and keep looking for good deals. They are out there.
Donald Trump,"Internal REAL Polls show I am beating all of the Dem candidates. The Fake News Polls (here we go again, just like 2016) show losing or tied. Their polls will be proven corrupt on November 3rd, just like the Fake News is corrupt!"
holt,"If you want me to stay, you’re going to have to physically stop me. Can you do that, Peralta? Didn’t think so"
Donald Trump,"= next president."" I can tell you one thing, we would have a great country again-in fact, better than ever!"
holt,"No, that was actually a command. So my command is your command."
Donald Trump,What do you say Donald? Run for President???
holt,"To Jake! I got you, Peralta! You're not fooling anyone!"
Donald Trump,The very unpopular Governor of Ohio (and failed presidential candidate) hurt Troy Balderson’s recent win by tamping down enthusiasm for an otherwise great candidate. Even Kasich’s Lt. Governor lost Gov. race because of his unpopularity. Credit to Troy on the BIG WIN!
Donald Trump,No way I believe Trump at 70% disapproval with women. Went to 3 rallies. At least 1/2 women. MSM LIES
Donald Trump,"# TheArsenioHallShow Well, it had to happen. People that are disloyal, in the long run, never make it. Arsenio was just cancelled!"
Donald Trump,please fire soon! He makes it very difficult to watch # CelebrityApprentice.
Donald Trump,"The only Collusion with the Russians was with Crooked Hillary Clinton and the Democratic National Committee...And, where’s the Server that the DNC refused to give to the FBI? Where are the new Texts between Agent Lisa Page and her Agent lover, Peter S? We want them now!"
Bob Ross,"If you overdo this light. There. Just sort of wind it up like a. Ok down here at the bottom, I want it to be much darker, so Im not putting much color here"
Bob Ross,"And normally when were making these trees, we push downward with the fan brush so it has little hangy-downs all underneath it"
Donald Trump,The election is trending towards Americans know we can't afford another 4 years of the Obama economic decline.
Bob Ross,Just depends on what kind of mood Im in. laughs That youll find by touching it and pulling up youll get a sharper point on the end. There if that makes sense. Lets go well use a one inch brush
Bob Ross,experience the joy of painting get a little plug in there there okay and well lift it fluff it there we go and very lightly once again just blend it see the layers of clouds that youve created that
Donald Trump,Will be on Fox & Friends tomorrow morning at 7.00. Will be discussing the disgusting and wasteful $635 million website rollout and more!
Bob Ross,"Just hundreds of little trees, little bushes, all these things happening way back there. Okay"
holt,Or did you?
Bob Ross,of paint here lot of paint on when this one dries itll feel like real bark maybe theres another limb comes off in this direction there okay need a big old big old root holds up this monster tree
Bob Ross,lets take a little of our dark color some blue a little brown tap a little that in there and you have to make a big decision wheres your Lake going to live maybe right in here this is just a little
holt,"No. No one would go out on calls with him. He responded to a riot at a gym without backup, and got beaten up by a girls' volleyball team. It was actually quite violent."
Donald Trump,Thanks!
Donald Trump,"Failed Presidential Candidate Mitt Romney was campaigning with John Kasich & Marco Rubio, and now he is endorsing Ted Cruz. 1/2"
Donald Trump,WITCH HUNT!
Donald Trump,Nothing great was ever achieved without enthusiasm. -- Ralph Waldo Emerson
holt,You can't make me.
Bob Ross,"Be right back, have to sneak up here and get the green. And just load a little color right into the bristles. Now there, today lets just do a fun, little painting, and just enjoy"
holt,"Please, I'm open to any ideas about efficiency."
Donald Trump,In my 37 years of Life U are the 1st person I have Ever Supported Running 4 the White house U WILL MAKE AMERICA GREAT AGAIN
holt,I was making a suggestion.
Bob Ross,"Now then Ill put some highlights, think of that light zinging through there. See there. Just a corner of the brush. Just a corner. And begin shaping all your little things in there. Look at that"
Donald Trump,Celebrity Apprentice is back! I love Who is going to be the of the season? # CelebApprentice
holt,"Sergeant Jeffords, hello."
holt,"I'm sorry, I need to clarify something I said earlier. Sergeant Jeffords was correct when he said that his choice to go back in the field that night was an impulse decision. He didn't even take the time to stop and gear up, so..."
holt,How many cars would you say this Pontiac bandit has stolen?
Bob Ross,winter scene Im you know partial to winter scene since I lived in Alaska for so many years so lets go up here and do it Ive already covered the canvas with a nice thin even coat of the liquid white
Bob Ross,I dont know. You make that decision. And this paintings great if youve never painted before. This is an easy one. You can do this one. You can do this one
Bob Ross,"Need a little something hanging on him. Sometimes its nice to add a little blue to the liquid white. Itll make your snow look colder. Much, much colder. Lets use a one-inch brush"
Bob Ross,So lets take and put a few more little sticks here and there. Just let them go
Donald Trump,From Bloomberg: “Chrysler’s Jeep expects China production agreement soon.” I told you so.
Donald Trump,what are your thoughts for being selected into the #2013 Hall of Fame for A great honor!
holt,"Well, granted, this friendly competition has led to you and Santiago putting in more hours and arresting more perps, especially this last week."
holt,Hmm?
Donald Trump,best reality show on TV. Love the challenges
Donald Trump,4th now! David should have seen his interview with truly amazing.
Bob Ross,individuals think about them its easy just to throw them in at random but thats thats not the way little trees grow go out in your yard and look at them theres theres a plan there nature doesnt
holt,The statistical analysis...  It's so beautiful.
Donald Trump,"I said that Crooked Hillary Clinton is ""not qualified"" to be president because she has ""very bad judgement"" - Bernie said the same thing!"
holt,Get out of my way. I’m leaving.
Bob Ross,almost have to put on a coat to look at them these are very warm and very soft and they go well in peoples homes people like these kind of paintings these are the type paintings i do for special
Donald Trump,"The reason Sarah Sanders does not go to the “podium” much anymore is that the press covers her so rudely & inaccurately, in particular certain members of the press. I told her not to bother, the word gets out anyway! Most will never cover us fairly & hence, the term, Fake News!"
holt,"So, where are you going, Peralta?"
holt,"Commissioner, please don’t talk to my detective in that tone. If you have a complaint, you can take it up with me."
Donald Trump,"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax."
Donald Trump,Hi Chris.
Bob Ross,color here this is yellow and green and im just tapping it like so okay lets go up here now then right along in here just barely touching the canvas just put in a happy little leaf here and let some
Donald Trump,... It is all about incorporating a sense of optimism into everything you do while also acknowledging the negative.” – Think Big
Bob Ross,"WERE GOING TO COVER MOST OF THOSE UP, BUT SOME OF THEM WILL SHOW"
holt,"Peralta, leave Hitchcock alone! Come here. I got in touch with Smitty. He says that you should rub this rabbit's foot with your left forefinger and your pinky, like this, for good luck. Okay? Now you try it."
holt,"Sharon.I have to apologize. I want to assure you that the call to put Sergeant Jeffords back in the field wasn't a spur-of-the-moment, impulse decision. It's been in the works for a few months now."
Donald Trump,". is doing very badly. Also, very inaccurate stories. Like AOL, when will they fail"
Donald Trump,"Iran toys with U.S. days before we pay them, ridiculously, billions of dollars. Don't release money. We want our hostages back NOW!"
Bob Ross,devil isnt he something else this is pea pod to pocket squirrel there i really like these little creatures they bring a lot of joy to my life a lot of joy where i live a lot of the a lot of the young
Bob Ross,"I want these particular Evergreens to have a little upward arms on em. Depending on where you live, Evergreens are different, in some places, the limbs sorta hang downward"
holt,901.
holt,"Mr. Brogan is writing an article about how Brooklyn detectives have changed in the 35 years since The Squad. He'll be observing the two of you on your lnternet identity theft case. I hope Mr. Brogan's presence doesn't prove to be a distraction to you, Peralta."
Donald Trump,So sick of politicians sugar coating problems and issues. It will be so great to have # Trump2016 say it like it is!
holt,"So you found something? Hey, I like the tie."
Donald Trump,Obama’s rollout of his ISIS war plan is another unmitigated disaster. The Generals must be furious.
Bob Ross,"You take Van Dyke Brown, a little Dark Sienna mixed together. Ill put some black in it too. I want a dark rock. In fact, Im gonna use a lot of black. I want it really dark"
Bob Ross,brush brush look at all the paint thats in there probably the most common mistake made is not putting enough paint into the bristles a lot of color a lot of color its heavy you can feel it okay
holt,"Or try working a case until it's solved, Peralta. I always find that closing cases is the best way to end the slump."
Bob Ross,"Hope you enjoy seeing them. Just taking a little titaninium white here on the old liner brush and putting in a little tree trunk or two. Now then, Ill just find a knife"
Bob Ross,"So lets start out and have run all the colors across the screen that you need to paint along with us. While theyre doing that, let me show you what Ive got done up here already"
Bob Ross,"And lets take, and once again, all Im doing is just tapping the bristles right into a little bit of color. Just tap, see you can see one corner is hitting, but the back is really not hitting,"
holt,No signs of forced entry at the door. But the window was jimmied.
holt,You live in our precinct.
Donald Trump,Vote today for Dan Bishop. Will be great for North Carolina and our Country!
holt,"Mt. Diaz. Humorous, yes."
Bob Ross,"So lets start out, have them do all the colors across the screen that you need to paint along with me. Theyll come across, right about there. So tell you what. Let me show you what Ive done up here"
Donald Trump,Congratulations to President Xi and the Chinese people on the 70th Anniversary of the People’s Republic of China!
Bob Ross,"Lets take some white, a little dark sienna, mix it together. Put a little vandyke in there, too, what the heck"
holt,Good idea.
Bob Ross,"These old things, I tell you, if you drink about four cups of coffee and then try this youll be in better shape. That way you have a nervous hand there"
Donald Trump,"Do not underestimate yourself, and know you are able to handle what comes your way by increasing your leverage."
Bob Ross,"Something like so, we can go back to the dark sienna and vandyke brown mixture, add a little bit right in the middle, and when this dries and it dries, it will feel like real birch bark"
holt,Tell me about your Detective squad.
Donald Trump,"OK, so after two years of hard work and each party trying their best to make the other party look as bad as possible, it’s time to get back to business. The Mueller Report strongly stated that there was No Collusion with Russia (of course) and, in fact, they were rebuffed....."
Donald Trump,Merry Christmas!
Donald Trump,"Obama, stop the flights to and from West Africa NOW - before it is too late! Can't you see what's happening? Can you be that thick (stupid)"
holt,Why do you think Gina hired that P.I.?
holt,"Maybe I will. But first, you're gonna have one drink with me, Sergeant. For old times' sake?"
holt,For both of us.
holt,Do you know why I picked you to be my security escort?
Bob Ross,really makes me happy when people write and tell me that and its not the money the money is not important its what it does to your ego and inside here because if somebodys willing to pay you for
Donald Trump,we need a Real LEADER to LEAD. Let's make America great again! VOTE TRUMP 2016
Donald Trump,"Sometimes your best investments are the ones you don't make."" The Art of The Deal"
Bob Ross,"Way back on that hill. See there. I hope you can see those. Theyre quite small, but theyre there. Now then. Tell you what"
Donald Trump,"Entrepreneurs: Look at the solution, not the problem. Learn to focus on what will give results."
Bob Ross,And way back here maybe just some tiny little indications. Not much. Not much. Not much back here. Just a few little things that hide back in there
Donald Trump,"If our healthcare plan is approved, you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!"
Bob Ross,them on the pallet starting with the titanium white and working around while theyre doing that lets go on up here and get started now Im going to start with o 2in brush today and go right into a
Bob Ross,"The photographs that people send me, sometimes its almost unreal that people are doing such beautiful paintings. Every so often, we like to put em together and show em here"
holt,She wanted to make a proper entrance.
holt,; You think I'm like when you were a little girl?
Donald Trump,"James Comey will be replaced by someone who will do a far better job, bringing back the spirit and prestige of the FBI."
Bob Ross,together you dont want to look like stripes just blend it together alrighty now then then im going to take a fan brush and go right into a little touch of the midnight black just a little bit okay
Bob Ross,any illusion that you want just let your mind think of things and and off you go there see and Im tapping quite firmly here firly tap you know at the beginning of the show I said something about drag
Donald Trump,"Fact – the tighter the gun laws, the more violence. The criminals will always have guns."
Bob Ross,Maybe in our world maybe this tree watch here you can grab trees and pull them into the foreground. This easy
holt,No. Publicity.
Bob Ross,"Maybe theres a little bump right there. Dont be afraid of these mountains, shoot. Once you make friends with this knife, theyre one of the neatest things you can make"
Bob Ross,"And mix this quite thoroughly. Usually we leave our color sort of marbled, but today I wanna mix this till we have a nice, nice mix"
Donald Trump,Thanks!
Bob Ross,Looks like we have a lot of space up in here that we really need to do something with
holt,"You're three minutes late, Peralta."
holt,"Boyle, where is everyone?"
Bob Ross,accidents were always talking about learn to use them learn to make friends with them and itll be enough to show what we want to show right there right there right there there we go there we go okay
Donald Trump,"The U.S. will invite El Chapo, the Mexican drug lord who just escaped prison, to become a U.S. citizen because our ""leaders"" can't say no!"
Bob Ross,"And, as Ive mentioned every so often, if youre interested in selling paintings, these paintings will sell like hotcakes. Probably more for color than for content"
holt,It wasn't an idea. It was a scathing indictment of your personal hero.
Donald Trump,"Everyone's favorite frontman, Twisted Sister lead singer returns to this year’s All-Star Dee does great!"
Bob Ross,"Now, if you wanted to paint this picture without the oval you certainly can do that, just leave it off. Can do easy, no big deal"
Bob Ross,little bit of the liquid black on it and just put a a little indication here and there of a few old few old limbs that are still hanging off these dead trees back here a that easy we got her okay now
Bob Ross,"Well separate all this with highlights, were gonna come back in put all kinds of little highlights"
Bob Ross,"All were doing here is touching, and pulling sort of too the left"
Bob Ross,demonstrate this is a way to get you hooked because youll get hooked on this addicting and we dont make any bones about it so much fun that you will get addicted to it if youre like most of us okay
holt,Some of them were legit. Some of them were just Brogan's drinking buddies.
holt,"You used to be the precinct's champion marksman. I only want to take pointers from the best. So I'll keep it low-key. We'll go after work to a private range. No cops, no pressure."
holt,"Yes, Boyle, I put that together from context. First of all, major crimes has jurisdiction over any and all cases they want to take. But more importantly, you're the one who insisted on working alone. I told you for weeks to use the squad, and you refused."
holt,Why did I just receive a civilian complaint about you two?
holt,Brief me on the hotel robberies.
Bob Ross,"Just nice, soft little clouds. Okay, this is a very, very delicate touch. There"
Donald Trump,"....that I testify about the phony Impeachment Witch Hunt. She also said I could do it in writing. Even though I did nothing wrong, and don’t like giving credibility to this No Due Process Hoax, I like the idea & will, in order to get Congress focused again, strongly consider it!"
Bob Ross,painting take the knife and scratch through let some of these little sticks and twigs show and this ones about done once again id like to thank you for being with me during this eighth joya painting
holt,"The '70s were not a good time for the city or for the department... Corruption, brutality, sexism. Diaz and Santiago never would have made Detective, and an openly gay man like me... I never would have been given a command. There were very few black detectives. Did I ever tell you what my first day on the job was like?"
Bob Ross,after layer however many you want however many you want okay Im want to have some fun right in there maybe theres a happy little cabin there I like doing these little cabins and theyre so simple
holt,Go home! You got the rest of the day to put your head on straight.
Donald Trump,No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.
Donald Trump,"Wow, the economy is really bad! GROSS DOMESTIC PRODUCT down 0.7% in 1st. quarter - and getting worse. I TOLD YOU SO! Only I can fix."
Bob Ross,"Lets wash it. As you know, we wash our brushes with odorless paint thinner Just scrub em off, give it a good shake. brush thuds laughs And cover the entire studio"
holt,"Gina, that's terrible. Are you okay?"
Bob Ross,"banging And young people really, really like this"
Donald Trump,On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!
holt,"Yes, well, who wouldn't want to see a man fight a crocodile? Now, Madeline, before one of us starts weeping like a war widow, would you like to give me my precinct back?"
Donald Trump,This week will mark the 1 year anniversary of the attack in Benghazi that left 4 Americans dead. No answers!
Donald Trump,"Definitely a great book! Think like a Champion, to be a Champion!"" Thanks."
Bob Ross,"Tell you what, lets start out the day and have them run all the colors across the screen that you need to paint along with me"
Bob Ross,"There we go, all these nice little bushes happening back here"
Bob Ross,"And at home, let your imagination be your guide, let your heart take you wherever you want to be"
holt,I'll take your word for it. The juvie angle didn't pan out.
Donald Trump,In many ways this is the greatest economy in the HISTORY of America and the best time EVER to look for a job!
holt,"So, the rabbit's foot worked, huh?"
holt,"You also mislabeled the evidence, so that confession is worthless if the sergeant hadn't caught your mistake. Here are three cases with sloppy paperwork. Here are two pictures. One is your locker. The other is a garbage dump in the Philippines. Can you tell which is which?"
Bob Ross,thinner to it so its very thin turn that brush bring it to a nice Point lets go right here now then here and there just drop on a few happy little limbs little arms on the trees yeah old trees got
Donald Trump,"Why do & waste airtime on Democrat Rep. Eric Swalwell, who recently left the Presidential Primaries having attained a grand number of ZERO in the polls. I don’t even know how that is possible. Fox should stay with the people that got them there, not losers!"
Donald Trump,I am interviewed on This Week on this morning. Enjoy!
Bob Ross,"Now, you take our liner brush, liner brush, come in here, maybe theres a few ol limbs that hang out here, this is that same brown color. Just let a ol limb hang off in here, wherever, wherever"
Donald Trump,"...It's called intellectual property rights, something they know nothing about."
holt,I'm good.
Bob Ross,"Blue, brown, a little alizarin, sap, just to make it a little bit darker so itll look like its in front"
holt,"Titties, yes. I remember. I never liked that nickname. Though to be fair, it was accurate. What's this I hear about you being on administrative leave?"
Bob Ross,"While were talking about canvas, one of the things to look for when youre buying a canvas to paint this technique is look for a canvas thats acrylic primed"
holt,Diaz and Boyle. Check in the coroner. Report back to me in an hour.
holt,Damn it. That son of a bitch is good.
Donald Trump,Top RINO hack for MSNBC Joey Scarborough on the air and calling the next President Trump a racist and bigot. Shame on you
Donald Trump,Putin is much smarter than Obama. No surprise his tactics.
Donald Trump,I think I'm getting addicted to power and his voice. # CelebrityApprentice # yourfired
Bob Ross,"Make it a little thinner. Our highlights are coming from the right, lights coming from the right, so thats where we want to put the most emphasis on"
holt,Yes.
Bob Ross,"This sort of gives the tree body, gives it shape. And it also shows distance in a painting"
Donald Trump,"Has anyone noticed that the top shows on and cable ratings are those that are Fair (or great) to your favorite President, me! Congratulations to for being the number one show on Cable Television!"
Bob Ross,Works absolutely fantastic and the more you practice the easier it becomes and the better you get if theres a secret to this style of paint or any style of painting its practice thats all theres
Donald Trump,"According to the Failing New York Times, the FBI started a major effort to flip Putin loyalists in 2014-2016. “It wasn’t about Trump, he wasn’t even close to a candidate yet.” Rigged Witch Hunt!"
Bob Ross,"Then well just pull that down into the reflections, very gently, like so. Alright"
Bob Ross,"And all were doing, all were doing, once again, is just putting in a basic shape, maybe well have a nice tree on this side too, we dont want it left out. There we are"
Bob Ross,Teachers that we can guarantee that can teach this fantastic method. Okay
Bob Ross,"Come right along here. And just put in a little bit of snow. Like that. There we go. A little bit of our liquid white, that we can come back, cut us in a water line. There we are"
Bob Ross,In here and there you can add a little light color. Wherever you think light would strike and bounce and play. There. Leave some dark areas in here. Dark areas will end up being big holes in the rocks
Bob Ross,indication here and there of some highlights not too much I want these trees to remain quite dark quite dark dont want to lose that contrast and the mountain shows that your lights coming from the
Donald Trump,"If I run, I will be in all the primary debates and you will see why I am the only one who can Make America Great Again!"
Bob Ross,"Now, lets go back to our brush that has the it has liquid white on it, titanium white in it and a little touch of that phthalo blue, not much phthalo blue, just a little, and I bet you know whats"
holt,Permission denied.
holt,"Of course. Jeffords, we'll rendezvous later."
Bob Ross,the cork out and there it goes see just let it fall and it splashes down through here and it just wanders on around wherever you want it to go see there push upward to make those little foamy things
Bob Ross,there wherever you want it maybe theres one out there well have this one go up just sort of make a decision let it happen now then lets take a two inch brush and im just going to tap it into a
Donald Trump,"Thank you to reviewer who stated ""'You've Been Trumped' was so biased in favour of the protesters..."
holt,"Why'd you target us with your computer virus, Corey?"
