person,text
Bob Ross,"A little alizarin crimson and pthalo blue, put a little hill right there, little touch of our white. Grab it and let that just move right off into the snow. See how easy that is"
Donald Trump,Rep. Adam Schiff totally made up my conversation with Ukraine President and read it to Congress and Millions. He must resign and be investigated. He has been doing this for two years. He is a sick man!
Bob Ross,paint for over 20 years i would do that id come home and paint because on this canvas oh in this canvas i could have total freedom nobody told me what time to be at work and what kind of world to
Donald Trump,"Chris Matthews is happily smearing you on hardball. Poor Chris !"" I know Chris well-he is a lightweight."
Donald Trump,"Mini Mike Bloomberg’s consultants and so-called “advisors”(how did that advice work out? Don’t ask!), are on the “gravy train” and all making a fortune for themselves pushing Mini hard, when they knew he never had what it takes. Don’t pay them anymore Mike, they led you down...."
Donald Trump,Thank you:-)
Bob Ross,"And you can put things in like, like if you wanted to paint a little house or a building, you could do it all with the gesso, and then basically, all you need to do is just take, put some clear over"
Bob Ross,Lay some shadows on top of that
Donald Trump,"we need some one like you. Are you putting your hat in the ring, i sure hope so"
Donald Trump,Lyin’ Ted Cruz even voted against Superstorm Sandy aid and September 11th help. So many New Yorkers devastated. Cruz hates New York!
Bob Ross,Just think where the light would strike and run through here and have fun
Bob Ross,Maybe theres a little ridge coming down through here. Little sunlight playing across the stones
Bob Ross,"Now take a knife and a little touch of liquid white, Im going to put a little, little but of blue in it. Little bit of prussian blue in it. Just enough to tint it and cut across, Just like so"
Bob Ross,"Now when you cut off your little roll of paint, those variations will be right in there too. And lets go up in here, and just touch. and barely graze the canvas. There comes that big tree"
Bob Ross,like so and thatll as we know going end up being Reflections pull it down very lightly go across very lightly now then we need some land so well we just drop the land in now there we go little bit
Bob Ross,"Now, going back to my brush that had the pink color, made from alizarin crimson, titanium white. Tell you what, let me get just a little liquid white. The liquid white here is just to thin the color"
Bob Ross,"Just sort of work it back and forth to you. Find the flavor that you like. There. There we go, lets try that. Well have a fan brush. This is a number six fan brush"
Bob Ross,painted before this is one that youll have good results the first time you try it its very very easy and its fun and maybe the most important thing its a striking painting its really an effective
Bob Ross,"Isnt that a neat, neat way of making all kinds of beautiful little bushes. You can do this in any color you want. There. Okay. I know what we need. Maybe, lets have a big stone"
Bob Ross,"WERE GOING TO COVER MOST OF THOSE UP, BUT SOME OF THEM WILL SHOW"
Donald Trump,Thanks.
Donald Trump,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!
Bob Ross,"Now we can just pull that. Because the canvas is wet we can move this color. There. All right. Now then, we can begin putting some highlights on here. Just begin putting some highlights"
Donald Trump,". We need a Trump Tower in Atlanta. I will buy the first unit."" Great!"
Bob Ross,lets take a little of our dark color some blue a little brown tap a little that in there and you have to make a big decision wheres your Lake going to live maybe right in here this is just a little
Donald Trump,The reason for the plan negotiated between the Republicans and Democrats is that we need 60 votes in the Senate which are not there! We....
Donald Trump,The Paley Center for Media is a great place to visit when you’re in NYC. # CelebApprentice
Bob Ross,"Now then, Lets take, let me grab the old liner brush. Put paint thinner on it, and we want this paint to be thin, like ink or water. Very thin though. Turn the bristles when you take it out"
Donald Trump,"when I was a kid, there were 8. Now they give upwards of 31-40. It's an assault on the immune system."
Bob Ross,"Its a beautiful blue though, lets take a little of that and right up in the corners, Im just gonna add a small amount of the Prussian blue, like that"
Bob Ross,"Now well take just a little touch of Magic White. We need a thin paint, thin, thin paint here"
Bob Ross,"All were doing is staining the canvas. There, it does not take a lot of paint. Put a little bump right there. So just make a decision and drop it in. In your world, you have total and absolute power"
Donald Trump,"Breaking News: The Fifth Circuit Court of Appeals just reversed a lower court decision & gave us the go ahead to build one of the largest sections of the desperately needed Southern Border Wall, Four Billion Dollars. Entire Wall is under construction or getting ready to start!"
Bob Ross,"We dont know where they go over here, dont know where they go. Take a little bit of our brown and white we used. And we can put the indication of a little land mass here, see there"
Donald Trump,"100,000 people watching tonight for real change. THAT WOULD BE TRUMP 2016. Checking out the clown competition"
Bob Ross,"A few little arms sticking out on him. Now then. We can take us a, heres one. Well take us an old two inch brush, and put a little black on it, a little sap green, go right"
Donald Trump,"I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say, & what moves she was planning to further hurt our Country. Actually, other than her usual complaining that I’m a terrible person, she wasn’t bad. Still praying!"
Donald Trump,has what MONEY CAN'T BUY: VISION & LOYAL & MOTIVATED SUPPORT! # veterans # military
Bob Ross,Hell probably have a family. Couple of kids of his own. Car payments. All those things that we all have. There we go. Now we got a few little sticks and twigs in there
Donald Trump,A-Rod hit ball hard first at bat. Time for him to step up and leave.
Donald Trump,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!
Donald Trump,"A wonderful evening in South Carolina - big crowd, amazing energy!"
Bob Ross,"paintbrush tapping Alright, maybe, maybe theres a big tree here on the side. But just sort of let your imagination go. Think where, think of if you were a tree where youd like to live"
Donald Trump,“Don't expect to build up the weak by pulling down the strong.” - Calvin Coolidge
Donald Trump,"...The United States, because of the Federal Reserve, is paying a MUCH higher Interest Rate than other competing countries. They can’t believe how lucky they are that Jay Powell & the Fed don’t have a clue. And now, on top of it all, the Oil hit. Big Interest Rate Drop, Stimulus!"
Bob Ross,right on out here see there just some nice little nice little limbs there they come wherever you want them there theres one over there see just as many of or as few as you want you take a little bit
Donald Trump,I love Mon Mornings when T is on as the voice of reason to tell it like it is&dispel another wk of Obama Lies
Donald Trump,Knowledge requires patience; action requires courage. Put patience and courage together and you’ll be a winner.
Bob Ross,"Let me clean this ol big brush out here. There we go. Now very gently, well bring this together"
Donald Trump,ObamaCare is a complete disaster. Many of my friends have to scale down their businesses because they can't afford it. Terrible.
Bob Ross,"I just decided today, I wanted to do a scene that, as I mentioned when we started, I like to walk in the woods"
Bob Ross,"Really get em. There, and we wash our brushes with odorless paint thinner. And just beat the devil out of them to dry em. Its important that these brushes are dry"
Donald Trump,Never allow your attitude to be a liability. Be positive and strong. Set your mind on winning-- and keep it there.
Donald Trump,"If Chelsea Clinton were asked to hold the seat for her mother,as her mother gave our country away, the Fake News would say CHELSEA FOR PRES!"
Bob Ross,these little details in here are what really make the painting exciting and just sort of use a little motion like little waves and that easy you can create the illusion of all kind of little things
Bob Ross,"If youve painted with me before, you know I dont like all my trees to just be perfectly straight, I like trees that have character. I like trees that are like people"
Bob Ross,"Just shake off the excess and, cover everybody in about a two-block radius"
Bob Ross,"A little Yellow Ochre. There. Maybe even the least little touch of black in there. Oh, thats nice. Lemme wipe my knife off. Wipe the ol knife off. Well find us a fan brush. There we go"
Donald Trump,run Donald run!!!
Donald Trump,"Wow, new Reuters Poll just out. Big lead if you want to MAKE AMERICA GREAT AGAIN! TRUMP 37 CRUZ 11 This is at the top of Drudge!"
Bob Ross,"Maybe here and there are little indications. Mmkay. Just here and there, we dont wanna overdo"
Bob Ross,Its that delicate of a touch. You oughta see what kind of mountains hes painting today. Well you might of saw him on some of the previous shows. Does some fantastic mountains
Bob Ross,"Over here on the side, Im going to add a little bit of that prussian blue. I want it to look more like its in shadow. There, maybe even a little darker than that. Oh yeah, thats much better"
Donald Trump,John Solomon: Factual errors and major omissions in the Mueller Report show that it is totally biased against Trump.
Donald Trump,"There you go! Everyone loves Donald Trump bcuz he's the real thing, not a politician"
Bob Ross,"But thats all right, there. Well decide where that goes later. Maybe, well grab a little fan brush. Well have some more fun here. Take a fan brush, load it full of that dark color"
Bob Ross,put a little black right there and a touch of the yellow see just a touch when you mix black and yellow it makes a beautiful green then Im going to tap I want to tap the brush and remove any the
Bob Ross,"See this little line here, I wanna kill that, so well just blend that out and just sorta let it go backwards here. Now. Thats all you have to do, just blend it back"
Donald Trump,"The Democrats could solve the Shutdown problem in a very short period of time. All they have to do is approve REAL Border Security (including a Wall), something which everyone, other than drug dealers, human traffickers and criminals, want very badly! This would be so easy to do!"
Donald Trump,"New business start-ups at the lowest level in 30 years and the EPA is now the Employment Prevention Agency."" --"
Bob Ross,then this very small roll of paint right out on the edge of the knife now lets start making some decisions in here first thing you have to decide is where your lights coming from I think maybe today
Donald Trump,doesn't mention Apprentice because his ego won't let him. It's why he failed originally and will fail again
Donald Trump,"claims that all his choices were ""the right ones."" I am sure the 20% of Americans who are unemployed disagree."
Donald Trump,Snow and freezing weather all over mid-section of Country. Global warming specialists better start thinking fast!
Bob Ross,This certainly is a lovely spot. Hed have a good time here. Good time here. Hope you like seein those little rascals. They play a very important part of my life
Donald Trump,MY GOD! WHY can't the GOP see that Trump is doing this solely 4 R country! He HAD a VERY comfortable life!
Bob Ross,over but its so important so very important there look at that mist down at the base of that mountain son of my gun it just FL boats there in the sky yeah let me show you here think Ive showed you
Bob Ross,"Whats our next one, Steve. - How do I tell if I have too much magic white on my canvas"
Bob Ross,"Okay, maybe laying up here in the clouds we have some little mountains that are just laying in here"
Bob Ross,"I get a lot of letters from my young friends all over the country and theyre watching those little rascals and theyre learning about how fantastic they can be and that does some good things, if"
Bob Ross,He put all that together and designed it and figured out how to do it and his name is Jerry Morton and Id like to give him credit for doing a super job. He put a lot of work into making that
Donald Trump,"Comey lost the confidence of almost everyone in Washington, Republican and Democrat alike. When things calm down, they will be thanking me!"
Donald Trump,"There is a good possibility that a person who treated patients in West Africa and who FLEW into New York has Ebola. Touched many, bedlam!"
Donald Trump,You are right but I always believe in hitting back--and thanks.
Bob Ross,little bit of the liquid black on it and just put a a little indication here and there of a few old few old limbs that are still hanging off these dead trees back here a that easy we got her okay now
Bob Ross,"Now Im going back to the yellow ochres, Indian yellow, a little touch of cad yellow here and there"
Bob Ross,"Now maybe take some more of the Van Dyke brown. Maybe we have, in our cabin, maybe theres a door right there. Gotta have a way to get in"
Bob Ross,"Okay, lets put something on this side now. Nice little bush here"
Bob Ross,And a few little things down here
Donald Trump,"Trump for president 2016, this country needs a different kind of change"" Thanks!"
Bob Ross,"Now then, Im just tapping another tree over here. And maybe, I think there was some land area here. We could just use the same color and put in some, just some basic shapes"
Donald Trump,If the Wall Street protesters are upset about the economy then they should really be protesting at the White House.
Bob Ross,"Okay, but be careful that you dont get too much paint thinner. There, that should be about enough for what were doing. Okay. Isnt that sneaky"
Bob Ross,sunglasses today this is going to be a bright painting there we go and when youre doing these black C canvases you can do the base color with any of the transparent colors the blues the greens they
Donald Trump,Congratulations to on winning the # USOPEN this past weekend. His first Major. Well done!
Bob Ross,"Now then, lets start deciding how our land is gonna flow here. Maybe its gonna come right about here. And all were doing here is just tapping in some color"
Donald Trump,"Just did final purchase on fabulous in Ireland. Will become Trump International Hotel & Golf Links, Ireland. Very exciting!"
Bob Ross,"Now, back to our ol brush that has the yellows and the greens on it. We can come right back in here. Let me get a little more color. Come right back in here, and just let those things flow right over"
Bob Ross,"Im just gonna tap the bristles into that. brush tapping on palette Just tap a little bit, like so"
Donald Trump,I hear same doubters as I heard when Reagan ran against Carter. Press said he'd lose. Reagan WON.
Bob Ross,"If you move along real quick and brush this in there, more than likely youll have a better looking painting. I know it probably doesnt make sense"
Bob Ross,"Shoot, we got a heck of a little house, there. Thats coming along pretty nice. Well take a little bit of the Van Dyke Brown, and lets make the indication of some boards here"
Donald Trump,"Just out report: ""United Kingdom crime rises 13% annually amid spread of Radical Islamic terror."" Not good, we must keep America safe!"
Donald Trump,"bought a Trump shirt for a wedding I went to last fall, I looked awesome."" I'll bet you did!"
Donald Trump,There are 2 people with whom you don't want to be on their bad side- God's... & I want to be on God's side!
Bob Ross,That should give us enough to get started with
Bob Ross,Well just sort of see what happens okay. Lets start out and have em run all the colors across the screen that you need to paint along with us
Bob Ross,And a little brighter on this edge right here. And there we are. Just lay these on
Bob Ross,put a little mountain back here in the distance well start off with a little white a little press and blue and a little lizar and Crimson white press and blue and Li lizar and Crimson there we go mix
Bob Ross,"Now, were not sure how many trees live in that clump. Same thing over here. Just here and there. Tell you what, lets go to the two-inch brush. Were going to some brown, a little white in it"
Donald Trump,"This Black Democrat is on the ""TRUMP TRAIN""!!"
Bob Ross,Isnt that a nice way of making a very effective little cloud. laughs You can do that maybe right here. Well have another little cloud. And you can do this either way
Donald Trump,"I got NATO countries to pay 530 Billion Dollars a year more, and the U.S. less, and came home to a Fake News Media that mocked me. Didn’t think that was possible!"
Donald Trump,I will be on tonight on at 8 PM and 11 PM.
Donald Trump,"New book by already number 1, “The MAGA Doctrine”. Really great, SUPPORT CHARLIE KIRK. Buy now!"
Donald Trump,Upstate New York is suffering with record unemployment. Fracking is the answer. Frack now and Frack fast!
Bob Ross,"Lets go up in here, this paint here is thin. So we can grab it, and start lifting upward. And make, just the indication of some little Sea Oats and stuff that live out here. There we go"
Bob Ross,"Here, were limited by the amount of time we have so were just trying to show you the basic technique, the basic idea"
Bob Ross,This isnt straight magic white and were just gonna lay it right underneath here just to give us a little water line
Donald Trump,Heading to Missouri to be with many of my great friends. VFW here we come!
Bob Ross,color and now we can begin putting in all kinds of little bumps and crevices and you know all those little things that make your Mountain interesting and wherever you want them look at that you can
Bob Ross,"And by muddy, I mean you just work your color so much they just sort of all turn gray and brown. Get dirty lookin. I had a lot of problems with that when I was a traditional painter"
Donald Trump,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!
Bob Ross,rascal have some fun out here in the sun maybe maybe he may be right there he goes but just let your imagination go let it go and when you get very free with your painting that really is when you
Bob Ross,just grab it and pop it just pop it up okay there we go now already you can see it begin picking up some of the different colors and here like so lets grab this one lift it up boy johnny horton wrote
Bob Ross,Maybe a little light coming through right in here
Bob Ross,"There. A little more color. Its just black, sap green once again. Not a great deal of green, though. Mostly black"
Bob Ross,these are your mountains and you can do anything in these mountains that you want anything anything total freedom here okay and Ill take a clean dry 2in brush and I want to diffuse this so Im
Donald Trump,"Trump listening to voters, unlike GOP"
Bob Ross,"light tapping There. Just want this to be far away. Now then, at the base of this, I wanna create the illusion of mist. rhythmic beating And to do that, take a clean, dry, two-inch brush"
Donald Trump,"you realize that is what Iran wants, dont you?"" You beat Iran in a much different fashion-not through Syria!"
Bob Ross,"Now, Ill be right back, get a little touch of the brown, little touch of dark sienna. Now, this paint is thinner than what we would normally use, so itll slide on easier"
Bob Ross,"Fact just the other day, my friend Bob and I went fishing. I hooked my first Sailfish. Ive never never even seen one before. And you notice I said I hooked him"
Donald Trump,Great coordination between agencies at all levels of government. Continuing rains and flash floods are being dealt with. Thousands rescued.
Donald Trump,The difference between and campaign promises to is that Mitt will actually keep all of his.
Bob Ross,"Now then, well take our, lets use the old filbert brush, well go right into, well go right into a little dark sienna and Van Dyke brown mixed together"
Bob Ross,and lets just lets put us in some brown paint and lets make a path we need a way to walk back it looks like a little metal that lives back in there and we need a way to get back in there i like to
Donald Trump,"Buying Egyptian cotton covers and Silk sheets for my Donald Trump Serta King size bed first thing tomorrow.!"" #1 BED-SERTA!"
Bob Ross,"Theres such a thing as a little brush beater rag. So when youre doing this at home, you dont cover the entire living room or wherever you happen to be painting"
Donald Trump,"Word is that the dinner tonight at Mar-a-Lago, hosted by the incomparable Lois Pope, was fabulous. Big money raised for charity"
Bob Ross,"Now then, well come right in here with this color and lets just begin to wrap a little water right around these rocks. Thatll set them right down into the painting, brings everything together"
Bob Ross,"There we go. And if you hear the brush tapping, its just loading a little more color into it. Okay, but think about angles here. Think about how you want the land to flow in your world"
Bob Ross,"Let it work and play. But try not to, I dont want to have just a dead old flat sky today. I want to have something that has movement and life in it, and is interesting, and its fun"
Bob Ross,And its very important to know that its an oil based paint
Bob Ross,"Okay, lets see, maybe we need a little, there, thats it"
Donald Trump,Paul Teutul is always good on the show. # CelebApprentice
Donald Trump,I am surprised Weiner is so delusional to think that he still has a shot! should seek help.
Bob Ross,And you learn to take advantage of whatever happens and use it to make your painting special. And you can do that
Bob Ross,"MAYBE WERE BEGINNING TO GET DOWN HERE TO WHERE THERE ARE A FEW REFLECTIONS, SO WELL TAKE A LITTLE PAINT ON THE TWO-INCH BRUSH, GRAB IT, AND PULL IT STRAIGHT DOWN"
Donald Trump,"“Think of yourself as a one-man army. You’re not only the commander in chief, you’re the soldier as well.” – Think Like a Billionaire"
Donald Trump,Thanks.
Donald Trump,"what time dose your days start?"" 4 or 5 A.M.!"
Donald Trump,100% Republican Vote. That’s what people are talking about. The Republicans are united like never before!
Donald Trump,"....The good news is that we are winning. Our real opponent is not the Democrats, or the dwindling number of Republicans that lost their way and got left behind, our primary opponent is the Fake News Media. In the history of our Country, they have never been so bad!"
Donald Trump,The Greater Miami area and numerous others are fighting hard to get the Miss Universe Pageant. A decision will be made very soon!
Donald Trump,"Another activist Obama appointed judge has just ruled against us on a section of the Southern Wall that is already under construction. This is a ruling against Border Security and in favor of crime, drugs and human trafficking. We are asking for an expedited appeal!"
Donald Trump,"“New Bombshell in the Obama Spying Scandal. Did other Agencies SPY on Trump Campaign?” Even Clapper, worlds dumbest former Intelligence Head, who has the problem of lying a lot, used the word SPY when describing the illegal activities!"
Bob Ross,Im starting right into the lightest area with my lightest color that Ive made right there. Now Im going into the darker part of the same color. Begin letting that get darker and darker. There
Bob Ross,we go just use some of these beautiful little colors thatll touch more color there and lets have some water in this painting you know me Im such a water freak I put water in just about every
Bob Ross,"You can move mighty rivers, push trees around, and mountains. Anything that you want to do on this piece of canvas. There, okay, and thatll end up being our water. Lets wash our old brush"
Bob Ross,"Tell you what, lets start out the day and have them run all the colors across the screen that you need to paint along with me"
Bob Ross,"You can also use this brush sideways, and make beautiful little highlights"
Bob Ross,and now work is fun and Ive met so many Fantastic people through the through The Joy of Painting and that may be the most fun at all Ive made friends that I gee I just I just never never dreamed and
Bob Ross,barely grazing the canvas though makes those little little lines right across there and here and there here and there let me get another fan brush a little touch of brown you you can even put a little
Donald Trump,NOW'S THE TIME 4 CHRISTIANS TO GET OUT THE VOTE BIG TIME TO SAVE CHRISTIANITY ONCE & 4 ALL. TRUMP
Bob Ross,"Ive already went ahead, because we are short of time on this show, Ive already went ahead and covered the whole canvas with Alizarin crimson"
Donald Trump,"Was just briefed on the shooting at YouTube’s HQ in San Bruno, California. Our thoughts and prayers are with everybody involved. Thank you to our phenomenal Law Enforcement Officers and First Responders that are currently on the scene."
Bob Ross,"But because people are different, paintings are different, thats the beauty of it. Thats what makes it very special. It allows you to show your individuality. There. How many trees do we want here"
Bob Ross,"Turn the bristles. That loads it full. Turn them so its very sharp. See, there you can see it. See how sharp it is"
Bob Ross,"This whole knife will do wonderful wonderful things for you. You can do entire scenes using absolutely nothing but the knife. Little, its a little slower, but the effect is beautiful. It is beautiful"
Donald Trump,"While Madeleine Westerhout has a fully enforceable confidentiality agreement, she is a very good person and I don’t think there would ever be reason to use it. She called me yesterday to apologize, had a bad night. I fully understood and forgave her! I love Tiffany, doing great!"
Bob Ross,"Or you could add a little of the Van Dyke brown, whatever. Just so we have some variety here. I dont want all my little trees to look exactly the same. Theres one. And however many you want"
Bob Ross,"Right up in this transparency, or the eye. Just Phthalo Blue and white, once again. There. Maybe it comes down here and. wave noise Think about shape though. Maybe theres a nice"
Donald Trump,"How I wish Mr Trump would write more books. So in love with his books."" I am now writing ""The Art of the Deal, Part II."
Bob Ross,"Lift it a little bit, just to create the illusion of mist back in the distance"
Bob Ross,a knife if you want it to however you want to put it in however I tell you I tell you what lets tap a little more of this brown in here I bet over here on this side would be a good place to have
Donald Trump,I will be on with from 5-7pm est. on
Bob Ross,"Okay, now back to our color we were using, well come right in here, and just put a little grass down at the base of those two little trees. But see, that creates a whole other plane in your painting"
Bob Ross,"Even if youve never painted, this is one that you can do. And your friends and your family, they wont believe you done it. They really wont"
Bob Ross,mountain today for that Ill use some Prussian Blue well take a little midnight black some vany brown little Liz and Crimson what the heck what the heck main thing were looking for here is a good
Donald Trump,Please tell Cruz & Rubio we are trying to return to the Constitution.No more usurpers # RunTrumpRun # MakeAmericaGreatAgain
Donald Trump,The is so poorly run and managed that other family members are looking to take over control. With unfunded liabilities-big trouble!
Donald Trump,Trump Nationalwill be a very special PGA event 2014
Donald Trump,Today’s assignment: read Chapter 7 ‘Trump Tower: The Tiffany Location’ of The Art of the Deal. Focus on how I marketed the property.
Donald Trump,"Watch CNN tonight as Piers and I discuss Obama, SHUTDOWN, leadership and many other topics of interest - 9 PM - 10 minutes!"
Bob Ross,"And Ive just covered the entire canvas with a very, very thin coat of liquid white. So the canvas is wet and its slick and its ready to go, so as I say lets just have some fun today"
Donald Trump,No deal is better than a bad deal. America out negotiated again. # Iran
Bob Ross,"And in my world, I think its right here. You dont have to stay in the lines that you scraped out. You can go anywhere you want with this"
Donald Trump,"...I remain ready and willing to work with Democrats to pass a bill that secures our borders, supports the agents and officers on the ground, and keeps America Safe. Let’s get it done!"
Bob Ross,really makes me happy when people write and tell me that and its not the money the money is not important its what it does to your ego and inside here because if somebodys willing to pay you for
Donald Trump,"i bet you have some great ideas on how to turn this country around"" I do, big league!"
Bob Ross,"See there, then they can come on out through here, they can be a few little things. You could do this with a knife if you wanted to. I thought today, well just do it with a little liner brush"
Donald Trump,"Dream Debate 4 # Election2016 Clinton vs Trump: Trump would be FIRED UP, and Hillary would be NOT HIRED !!! # Trump2016"
Bob Ross,I told that to a lady one time and she looked down and she said Why are you wearing loafers then.. So anyway. Some of us learn better than others. Now I want to tap the base here. Tap it firmly
Bob Ross,there we go then with a clean dry 2in brush very lightly you can just blend this Music out see there lets go back over here just sort of blend that out a little bit and when we put some put some
Donald Trump,"I hear that $$ man, Robert Mercer, a good man, is very angry because Cruz lied to him about liquidating his (Ted’s) holdings.?"
Donald Trump,"I believe the only way out of this soon to be economic disaster is to vote Trump as our next president"" Probably true!"
Bob Ross,"Then with that, we come right up in here and put the indication of some tree limbs here and there. We put a few little leaves on here, so we dont need many. We dont need many, just drop em in"
Donald Trump,"Success tip: Keep the big picture in mind. There are always opportunities & possibilities, & thinking too small can negate a lot of them."
Donald Trump,"“Always get even. When you are in business, you need to get even with people who screw you.” – Think Big"
Bob Ross,"Normally I go a little bit to the red side, but thats just my preference. Everybodys different. There we are. And well come back and play with that a little later on. Now then. Im gonna take"
Donald Trump,"Oil has been over $33/gallon for 34 months. A new record. And now with Obama’s war on coal, American families will be hit even harder."
Donald Trump,"i firmly believe that is the most superior troll on the whole of twitter. that is all.""A great compliment!"
Donald Trump,Just read # CrippledAmerica! Great book! I haven't felt this enthusiastic about # America since # Reagan
Donald Trump,"how do u feel about Marco Rubio?"" Drinks too much water!"
Donald Trump,"I want to learn golf from the best. Can you teach me? :) I heard you are an amazing golfer!"" TRUE!"
Bob Ross,There are a lot of people we have taught to do these black canvas who are absolutely making a living out of it now
Donald Trump,"Just announced that because of ""Trump"", advertising rates for debate on are going from $5000 to $200,000, a 4000% increase.PAY CHARITY?"
Donald Trump,"Money was never a big motivation for me, except as a way to keep score. The real excitement is playing the game - Donald Trump"
Donald Trump,"Again, the story that there was collusion between the Russians & Trump campaign was fabricated by Dems as an excuse for losing the election."
Bob Ross,"And lets go right up here, and just lay in a little bit of this yellow, right across here. Just using little crisscross strokes. There. Something about like so"
Donald Trump,"All of the phony T.V. commercials against me are bought and payed for by SPECIAL INTEREST GROUPS, the bandits that tell your pols what to do"
Donald Trump,"great job on SNL mr trump, funny funny."" Thanks."
Donald Trump,. I only said I was on four weeks ago with Putin—never said I was in Green Room. Separate pieces—great ratings!
Bob Ross,not fantastic that you can do that with such a big old brush now we can begin pulling in the shape here that easy that easy and over here well blend this one out using just the corner of this brush
Bob Ross,"Even, sometimes in the newsletter that we publish, Ill put little articles in there about shape and form and how to create em. There. And that gives me a little more time"
Donald Trump,No sleep for the # TrumpTrain!
Bob Ross,"Whatever you want to call em. All kinda little things. If you have trouble making your paint flow, add more paint thinner. Its just too thick, thats the only thing thats wrong with it"
Donald Trump,"Joan Rivers had great talent, but also truly amazing stamina and drive - she would never give up or quit. That is why she became a champion!"
Donald Trump,please fire soon! He makes it very difficult to watch # CelebrityApprentice.
Bob Ross,I think well very quickly sign this picture
Bob Ross,"You decide. And maybe you cant see the entire trunk of all of them. Maybe you can only see that much of that one cause maybe theres a big bush here, I dont know. Just use your imagination"
Donald Trump,Always bear in mind that your own resolution to succeed is more important than any other. -- Abraham Lincoln
Donald Trump,"Selfishness ultimately begets only unhappiness. Unselfishness begets happiness."" -- B.C. Forbes"
Bob Ross,along here this is where we begin creating the lay of the land look at there see how easy that is maybe right over here all this dark is is just just to give us a base color so the light will show
Donald Trump,thanks Donald! Turnberry will be better than ever!
Donald Trump,". hall of famer brings his A game in the 13th season of All Star This time, Dennis is a star!"
Bob Ross,"Then the rest of it Ive just covered with a little bit of liquid black, and just sort of swirled it around a little bit. Just sort of let em blend together"
Bob Ross,"But just by tapping you can create all of these little illusions of all these things that are happening, and by changing the color a little bit, changing the intensity or the brightness of the color,"
Donald Trump,"I give a lot of shit, but Trump National in Bedminster is absolutely incredible."" Thanks (sort of)!"
Donald Trump,"....and Assad to protect the land of our enemy? Anyone who wants to assist Syria in protecting the Kurds is good with me, whether it is Russia, China, or Napoleon Bonaparte. I hope they all do great, we are 7,000 miles away!"
Donald Trump,"Finally read The Art of the Deal. Outstanding book and applies to every facet of life # thinkbig"" Thanks"
Bob Ross,"Well I got a number 3 fan brush here. Well load one side with dark. Then Ill come right over here, get a little of the light color. On one side only. So, youve got light, dark. Lets go up in here"
Bob Ross,Ill take my Big Brush pull some Reflections down go across see and now Ill throw some land in with Van Dyk brown one more time on the knife first you just start off by touching real lightly and then
Donald Trump,Golf match? I've won 18 Club Championships including this weekend. swings like a little girl with no power or talent. Mark's a loser
Donald Trump,"I am watching Crooked Hillary speak. Same old stuff, our country needs change!"
Bob Ross,to the bottom maybe itll have two trunks on it like I said always always give it a friend come in from the other side fatten them up a little bit feed them some more lasagna and then a little bit of
Bob Ross,we had him in the background and we moved him because in our world we can move trees we can bend rivers anything that we want to do there lets see all kinds of little deuters i didnt paint over here
Bob Ross,Theres a ridge just like that on the end of the brush and thats what we paint with. Lets go up here
Bob Ross,Gonna tap this just gently. Okay. And lets have this come down like this
Donald Trump,Read the Transcripts!
Donald Trump,COME BACK N FIX THINGS IN USA PLEASE MR. TRUMP
Bob Ross,"And also, here and there, a little bit of titanium white, just so you can see different layers, just to lighten. Something like so. Maybe down like that"
Bob Ross,all these colors were using are transparent enough that you can still see the gesso right through them its no big deal youre not going to hurt a thing just paint right over anything thats in your
Donald Trump,Doing interview today with Maria Bartiromo at 10:00 A.M. on - ENJOY!
Donald Trump,Why not run for president? You are the best for America and the world
Bob Ross,Really forcing that paint into the material
Donald Trump,"Happy belated birthday to Chris Wallace! Chris does a great job every week on Like father, like son."
Donald Trump,"We have tremendous economic power over China if our leaders knew how to use it, which they don't! China's economy would collapse without us."
Bob Ross,"And you need an almighty easel when youre doing this because youre really, really pressing the paint into the canvas"
Bob Ross,I had the pleasure of having dinner one night with Earl and his mother when I was there and theyre some of the loveliest people Ive ever met in my whole life and this painting introduces you to so
Bob Ross,"You can come right back in here, and add some highlights to your tree. Your mountain tells you the lights coming from the right side. That easy. You can make it a little tree to stand out there"
Bob Ross,color here this is yellow and green and im just tapping it like so okay lets go up here now then right along in here just barely touching the canvas just put in a happy little leaf here and let some
Donald Trump,"Remember, I am self-funding my campaign, the only one in either party. I'm not controlled by lobbyists or special interests-only the U.S.A.!"
Bob Ross,"There we are. But I wanna mix this to the reddish side. You can take it to the blue side or the reddish side. Today, for this part of the painting, I want it to go sorta to the reddish side"
Bob Ross,"In this technique, you can create depth that is unbelievable. Distance in paintings"
Donald Trump,"If you do not run for president, I am not voting. People need to stop playing games and get real."
Donald Trump,"The Democrats just don’t seem to want Border Security. They are fighting Border Agents recommendations. If you believe news reports, they are not offering much for the Wall. They look to be making this a campaign issue. The Wall will get built one way or the other!"
Donald Trump,everything you say is true and I respect you because your not afraid to say it
Bob Ross,"Practice with it, use it, make friends with it. Itll do things for you that you wouldnt believe"
